district,old_expected_republican_voters_known,new_republican_voters_known,net_republican_change_known,pct_republican_change_known,old_expected_democrat_voters_known,new_democrat_voters_known,net_democrat_change_known,pct_democrat_change_known,old_expected_other_voters_known,new_other_voters_known,net_other_change_known,new_rep_known_known,new_rep_modeled_known,new_dem_known_known,new_dem_modeled_known,old_expected_republican_pct_known,new_republican_pct_known,old_expected_democrat_pct_known,new_democrat_pct_known,old_expected_republican_voters_modeled,new_republican_voters_modeled,net_republican_change_modeled,pct_republican_change_modeled,old_expected_democrat_voters_modeled,new_democrat_voters_modeled,net_democrat_change_modeled,pct_democrat_change_modeled,old_expected_other_voters_modeled,new_other_voters_modeled,net_other_change_modeled,new_rep_known_modeled,new_rep_modeled_modeled,new_dem_known_modeled,new_dem_modeled_modeled,old_expected_republican_pct_modeled,new_republican_pct_modeled,old_expected_democrat_pct_modeled,new_democrat_pct_modeled,rep_voters_diff,dem_voters_diff,net_advantage_diff
96,3681.0,3681.0,0.0,0.0,2177.0,2177.0,0.0,0.0,125154.0,125154.0,0.0,3681.0,0.0,2177.0,0.0,2.8096662901108296,2.8096662901108296,1.6616798461209659,1.6616798461209659,59951.0,59951.0,0.0,0.0,47573.00000000001,47573.0,-7.275957614183426e-12,-1.529430057844455e-14,332.9999999999927,333.0,7.275957614183426e-12,3681.0,56270.0,2177.0,45396.0,55.58378223017514,55.58378223017514,44.10747563904059,44.10747563904059,56270.0,45396.0,10874.0
97,4749.0,4749.0,0.0,0.0,2210.0,2210.0,0.0,0.0,127529.0,127529.0,0.0,4749.0,0.0,2210.0,0.0,3.5311700672178934,3.5311700672178934,1.6432692879662127,1.6432692879662127,78042.0,78042.0,0.0,0.0,33753.0,33753.0,0.0,0.0,453.0,453.0,0.0,4749.0,73293.0,2210.0,31543.0,69.52640581569382,69.52640581569382,30.07002351935001,30.07002351935001,73293.0,31543.0,41750.0
98,6745.000000000002,6745.0,-1.8189894035458565e-12,-2.696796743581699e-14,1643.0,1643.0,0.0,0.0,131159.0,131159.0,0.0,6745.0,0.0,1643.0,0.0,4.8334969580141465,4.8334969580141465,1.1773810974080419,1.1773810974080419,112051.00000000001,112051.0,-1.4551915228366852e-11,-1.2986867790887053e-14,13229.0,13229.0,0.0,0.0,596.9999999999854,597.0,1.4551915228366852e-11,6745.0,105306.0,1643.0,11586.0,89.01626190646425,89.01626190646425,10.509465589424597,10.509465589424597,105306.0,11586.0,93720.0
99,3791.0000000000005,3791.0,-4.547473508864641e-13,-1.1995445816050226e-14,1289.0,1289.0,0.0,0.0,120447.0,120447.0,0.0,3791.0,0.0,1289.0,0.0,3.0200673958590585,3.0200673958590585,1.0268707130736814,1.0268707130736814,81623.0,81623.0,0.0,0.0,21409.999999999996,21410.0,3.637978807091713e-12,1.6991960799120568e-14,317.00000000000364,317.0,-3.637978807091713e-12,3791.0,77832.0,1289.0,20121.0,78.97726173197871,78.97726173197871,20.716013546202223,20.716013546202223,77832.0,20121.0,57711.0
100,251.00000000000003,251.0,-2.842170943040401e-14,-1.1323390211316337e-14,2808.0,2808.0,0.0,0.0,87195.0,87195.0,0.0,251.0,0.0,2808.0,0.0,0.2781040175504687,0.2781040175504687,3.111219447337514,3.111219447337514,413.0,413.0,0.0,0.0,89473.0,89473.0,0.0,0.0,76.0,76.0,0.0,251.0,162.0,2808.0,86665.0,0.4590827238167226,0.4590827238167226,99.45643716235743,99.45643716235743,162.0,86665.0,-86503.0
101,1033.0,1033.0,0.0,0.0,2269.0,2269.0,0.0,0.0,106436.0,106436.0,0.0,1033.0,0.0,2269.0,0.0,0.9413329931290894,0.9413329931290894,2.0676520439592485,2.0676520439592485,3859.9999999999995,3860.0,4.547473508864641e-13,1.1781019453017208e-14,103007.00000000001,103007.0,-1.4551915228366852e-11,-1.4127112942195046e-14,126.99999999998545,127.0,1.4551915228366852e-11,1033.0,2827.0,2269.0,100738.0,3.6076789352673977,3.6076789352673977,96.27362281997122,96.27362281997122,2827.0,100738.0,-97911.0
102,1514.0,1514.0,0.0,0.0,2181.0000000000005,2181.0,-4.547473508864641e-13,-2.085040581781128e-14,90117.0,90117.0,0.0,1514.0,0.0,2181.0,0.0,1.613866029932205,1.613866029932205,2.3248624909393256,2.3248624909393256,6637.0,6637.0,0.0,0.0,79373.0,79373.0,0.0,0.0,209.0,209.0,0.0,1514.0,5123.0,2181.0,77192.0,7.697839223373039,7.697839223373039,92.05975481042462,92.05975481042462,5123.0,77192.0,-72069.0
103,681.0,681.0,0.0,0.0,2242.0000000000005,2242.0,-4.547473508864641e-13,-2.028311110109117e-14,91531.0,91531.0,0.0,681.0,0.0,2242.0,0.0,0.7209858767230609,0.7209858767230609,2.3736421962013257,2.3736421962013257,3421.0,3421.0,0.0,0.0,88438.00000000001,88438.0,-1.4551915228366852e-11,-1.6454369420799713e-14,161.99999999998545,162.0,1.4551915228366852e-11,681.0,2740.0,2242.0,86196.0,3.7176296714880297,3.7176296714880297,96.10632355657948,96.10632355657948,2740.0,86196.0,-83456.0
104,667.0,667.0,0.0,0.0,1453.0,1453.0,0.0,0.0,87163.0,87163.0,0.0,667.0,0.0,1453.0,0.0,0.7470627107064054,0.7470627107064054,1.6274094732479867,1.6274094732479867,8120.0,8120.0,0.0,0.0,77690.99999999999,77691.0,1.4551915228366852e-11,1.873050318359508e-14,94.00000000001455,94.0,-1.4551915228366852e-11,667.0,7453.0,1453.0,76238.0,9.452301961469065,9.452301961469065,90.43827483848436,90.43827483848436,7453.0,76238.0,-68785.0
105,1326.0,1326.0,0.0,0.0,1051.0,1051.0,0.0,0.0,80919.0,80919.0,0.0,1326.0,0.0,1051.0,0.0,1.5919131771033423,1.5919131771033423,1.261765270841337,1.261765270841337,16332.999999999998,16333.0,1.8189894035458565e-12,1.1136897101242005e-14,58605.0,58605.0,0.0,0.0,122.0,122.0,0.0,1326.0,15007.0,1051.0,57554.0,21.759925393018918,21.759925393018918,78.0775379696243,78.0775379696243,15007.0,57554.0,-42547.0
106,3968.0,3968.0,0.0,0.0,1303.9999999999998,1304.0,2.2737367544323206e-13,1.74366315523951e-14,146793.0,146793.0,0.0,3968.0,0.0,1304.0,0.0,2.6094104494788413,2.6094104494788413,0.8575280307763127,0.8575280307763127,95064.0,95064.0,0.0,0.0,34894.0,34894.0,0.0,0.0,323.0,323.0,0.0,3968.0,91096.0,1304.0,33590.0,72.9684297787091,72.9684297787091,26.783644583630767,26.783644583630767,91096.0,33590.0,57506.0
107,1077.0,1077.0,0.0,0.0,1291.0,1291.0,0.0,0.0,81439.0,81439.0,0.0,1077.0,0.0,1291.0,0.0,1.2850955170809122,1.2850955170809122,1.5404441156466644,1.5404441156466644,10154.0,10154.0,0.0,0.0,66672.0,66672.0,0.0,0.0,81.0,81.0,0.0,1077.0,9077.0,1291.0,65381.0,13.20295941851847,13.20295941851847,86.69171856918095,86.69171856918095,9077.0,65381.0,-56304.0
108,5170.0,5170.0,0.0,0.0,4749.0,4749.0,0.0,0.0,137157.0,137157.0,0.0,5170.0,0.0,4749.0,0.0,3.515189425875058,3.515189425875058,3.2289428594740133,3.2289428594740133,40041.0,40041.0,0.0,0.0,89139.99999999999,89140.0,1.4551915228366852e-11,1.6324787108331674e-14,909.0000000000146,909.0,-1.4551915228366852e-11,5170.0,34871.0,4749.0,84391.0,30.779460373587515,30.779460373587515,68.52179260511953,68.52179260511953,34871.0,84391.0,-49520.0
109,834.0,834.0,0.0,0.0,5653.0,5653.0,0.0,0.0,110318.0,110318.0,0.0,834.0,0.0,5653.0,0.0,0.7140105303711314,0.7140105303711314,4.839690081760199,4.839690081760199,2700.0,2700.0,0.0,0.0,111287.0,111287.0,0.0,0.0,139.0,139.0,0.0,834.0,1866.0,5653.0,105634.0,2.3658062141843224,2.3658062141843224,97.51239857701137,97.51239857701137,1866.0,105634.0,-103768.0
110,183.00000000000003,183.0,-2.842170943040401e-14,-1.553098875978361e-14,2311.0000000000005,2311.0,-4.547473508864641e-13,-1.9677514101534575e-14,84967.0,84967.0,0.0,183.0,0.0,2311.0,0.0,0.209236116669144,0.209236116669144,2.6423205771715397,2.6423205771715397,1072.0,1072.0,0.0,0.0,85812.0,85812.0,0.0,0.0,28.0,28.0,0.0,183.0,889.0,2311.0,83501.0,1.2334315169366716,1.2334315169366716,98.73435198821797,98.73435198821797,889.0,83501.0,-82612.0
111,957.0,957.0,0.0,0.0,6394.999999999999,6395.0,9.094947017729282e-13,1.42219656258472e-14,105041.0,105041.0,0.0,957.0,0.0,6395.0,0.0,0.851476515441353,0.851476515441353,5.689856129830149,5.689856129830149,2254.0,2254.0,0.0,0.0,108391.99999999999,108392.0,1.4551915228366852e-11,1.342526683552924e-14,152.00000000001455,152.0,-1.4551915228366852e-11,957.0,1297.0,6395.0,101997.0,2.0343327496886223,2.0343327496886223,97.82848065849564,97.82848065849564,1297.0,101997.0,-100700.0
112,3935.9999999999995,3936.0,4.547473508864641e-13,1.1553540418863419e-14,3296.0,3296.0,0.0,0.0,124591.0,124591.0,0.0,3936.0,0.0,3296.0,0.0,2.9858218975444344,2.9858218975444344,2.500322402008754,2.500322402008754,31098.0,31098.0,0.0,0.0,77565.0,77565.0,0.0,0.0,448.0,448.0,0.0,3936.0,27162.0,3296.0,74269.0,28.50125101960389,28.50125101960389,71.08815793091439,71.08815793091439,27162.0,74269.0,-47107.0
113,1785.0,1785.0,0.0,0.0,2312.0,2312.0,0.0,0.0,103396.0,103396.0,0.0,1785.0,0.0,2312.0,0.0,1.6605732466300132,1.6605732466300132,2.150837728968398,2.150837728968398,9815.0,9815.0,0.0,0.0,86711.0,86711.0,0.0,0.0,170.0,170.0,0.0,1785.0,8030.0,2312.0,84399.0,10.150368164143295,10.150368164143295,89.67382311574418,89.67382311574418,8030.0,84399.0,-76369.0
114,1199.0,1199.0,0.0,0.0,3753.0000000000005,3753.0,-4.547473508864641e-13,-1.2116902501637733e-14,115306.0,115306.0,0.0,1199.0,0.0,3753.0,0.0,0.9970230670724609,0.9970230670724609,3.120790300853166,3.120790300853166,1734.0,1734.0,0.0,0.0,116777.00000000001,116777.0,-1.4551915228366852e-11,-1.2461285380140654e-14,309.99999999998545,310.0,1.4551915228366852e-11,1199.0,535.0,3753.0,113024.0,1.4593379958088217,1.4593379958088217,98.27976536134186,98.27976536134186,535.0,113024.0,-112489.0
115,2179.0,2179.0,0.0,0.0,2069.0,2069.0,0.0,0.0,109319.0,109319.0,0.0,2179.0,0.0,2069.0,0.0,1.9186911690896122,1.9186911690896122,1.8218320462810498,1.8218320462810498,15868.0,15868.0,0.0,0.0,86152.99999999999,86153.0,1.4551915228366852e-11,1.6890781781675455e-14,329.00000000001455,329.0,-1.4551915228366852e-11,2179.0,13689.0,2069.0,84084.0,15.503663898387885,15.503663898387885,84.17489008304835,84.17489008304835,13689.0,84084.0,-70395.0
116,1672.0795900434803,1588.0,-84.07959004348027,-5.02844425254266,2873.855878921933,2893.0,19.1441210780672,0.6661475691414532,120822.06453103459,120887.0,64.93546896541375,1588.0,0.0,2893.0,0.0,1.33373714986558,1.266670920809138,2.2923360657599487,2.3076064067385618,10295.553488796353,9602.0,-693.5534887963531,-6.73643713814007,102663.69656343492,103352.0,688.3034365650819,0.6704448209107549,281.74994776872336,287.0,5.250052231276641,1588.0,8014.0,2893.0,100459.0,9.091718978811873,8.479261045027862,90.65947542271343,91.26729718034987,8014.0,100459.0,-92445.0
117,1007.0,1007.0,0.0,0.0,1610.9999999999998,1611.0,2.2737367544323206e-13,1.4113822187661831e-14,130837.0,130837.0,0.0,1007.0,0.0,1611.0,0.0,0.7545614626653179,0.7545614626653179,1.207148477014724,1.207148477014724,5670.000000000001,5670.0,-9.094947017729282e-13,-1.6040470930739474e-14,121335.0,121335.0,0.0,0.0,130.0,130.0,0.0,1007.0,4663.0,1611.0,119724.0,4.459826169032918,4.459826169032918,95.4379203209187,95.4379203209187,4663.0,119724.0,-115061.0
118,2066.0,2066.0,0.0,0.0,1935.9999999999998,1936.0,2.2737367544323206e-13,1.1744508029092565e-14,135315.0,135315.0,0.0,2066.0,0.0,1936.0,0.0,1.4829489581314557,1.4829489581314557,1.3896365841928837,1.3896365841928837,31092.0,31092.0,0.0,0.0,90403.99999999999,90404.0,1.4551915228366852e-11,1.609653912256853e-14,235.00000000001455,235.0,-1.4551915228366852e-11,2066.0,29026.0,1936.0,88468.0,25.541562954383025,25.541562954383025,74.26538843844213,74.26538843844213,29026.0,88468.0,-59442.0
119,2128.1562182798793,1929.0,-199.15621827987934,-9.358157853696047,2728.555228990865,2863.0,134.4447710091349,4.927324526205696,135172.28855272927,135237.0,64.7114472707326,1929.0,0.0,2863.0,0.0,1.5197967694405297,1.3775717887009118,1.9485643895127902,2.0445764805861644,20627.606607251604,16684.0,-3943.606607251604,-19.11810071976666,109575.6198800409,113513.0,3937.380119959096,3.5932994257934254,234.77351270749932,241.0,6.2264872925006784,1929.0,14755.0,2863.0,110650.0,15.814108317554396,12.79075116147135,84.005903095755,87.02448672932735,14755.0,110650.0,-95895.0
120,1269.0775808145183,1290.0,20.922419185481658,1.6486320065675768,2197.8637299268757,2230.0,32.13627007312425,1.4621593520810976,117454.05868925861,117401.0,-53.05868925861432,1290.0,0.0,2230.0,0.0,1.0495096640075077,1.0668122162403553,1.8176030052074297,1.844179257531777,9681.68146394675,9413.0,-268.6814639467502,-2.7751529003229765,103636.09940277581,103902.0,265.90059722418664,0.25657140586773636,182.21913327743823,185.0,2.7808667225617683,1290.0,8123.0,2230.0,101672.0,8.53011582726586,8.29339207048458,91.30933868085975,91.54361233480176,8123.0,101672.0,-93549.0
121,5688.531943581742,5522.0,-166.53194358174187,-2.9275030048769715,3294.8595451997517,3303.0,8.140454800248335,0.24706530547282612,147866.6085112185,148025.0,158.3914887814899,5522.0,0.0,3303.0,0.0,3.626733786153485,3.520561045584954,2.100643637360377,2.105833598979917,73182.57238144492,71783.0,-1399.5723814449157,-1.9124394454871203,48411.1230726576,49812.0,1400.8769273423968,2.893708797542039,905.3045458974811,904.0,-1.3045458974811481,5522.0,66261.0,3303.0,46509.0,59.74136309802114,58.5988457048629,39.51960674997967,40.663189087257855,66261.0,46509.0,19752.0
122,6033.644374343454,5913.0,-120.64437434345382,-1.9995274308254478,2805.8604874356497,2818.0,12.139512564350298,0.43264847339024043,162168.4951382209,162277.0,108.50486177910352,5913.0,0.0,2818.0,0.0,3.52828193671843,3.4577329715568865,1.6407773247074113,1.6478761227544911,93082.66028082008,94254.0,1171.3397191799158,1.2583865949319815,53248.73557163257,52095.0,-1153.7355716325692,-2.1666910195088347,770.6041475473467,753.0,-17.604147547346656,5913.0,88341.0,2818.0,49277.0,63.27763067859042,64.07390790064036,36.19851230549725,35.41420239017825,88341.0,49277.0,39064.0
123,2488.42415520468,2489.0,0.5758447953198811,0.023140942194901502,3719.974520766387,3760.0,40.02547923361317,1.0759611123725425,123830.60132402895,123790.0,-40.60132402894669,2489.0,0.0,3760.0,0.0,1.9135983475762504,1.9140411722637054,2.8606606639288112,2.8914402602296234,16894.394091542177,15684.0,-1210.3940915421772,-7.164471747158636,101892.18178947036,103077.0,1184.8182105296437,1.1628156250277526,463.4241189874738,489.0,25.575881012526224,2489.0,13195.0,3760.0,99317.0,14.167206785360317,13.152201257861634,85.44417760123301,86.43773584905661,13195.0,99317.0,-86122.0
124,916.1670807641614,897.0,-19.16708076416137,-2.0920944625269,1736.4183041192603,1753.0,16.581695880739744,0.954936713198854,105398.41461511658,105401.0,2.585384883423103,897.0,0.0,1753.0,0.0,0.847902454178269,0.8301635338867757,1.6070358479970204,1.6223820233038102,3518.8383551371435,3128.0,-390.8383551371435,-11.107027822592633,101252.32190083942,101644.0,391.6780991605774,0.3868336960649297,131.8397440234403,131.0,-0.8397440234402893,897.0,2231.0,1753.0,99891.0,3.354373426057542,2.981802236351677,96.5199488106531,96.89332049607732,2231.0,99891.0,-97660.0
125,2459.116101322587,2579.0,119.88389867741307,4.875080872063579,3054.762449437181,3097.0,42.2375505628188,1.3826787274604864,135079.12144924025,134917.0,-162.1214492402505,2579.0,0.0,3097.0,0.0,1.7491028012223846,1.834372977317505,2.1727699454718095,2.202812373304503,11453.68349517155,12051.0,597.31650482845,5.2150603347844955,112612.02927557282,111998.0,-614.0292755728151,-0.54526082117766,335.28722925564216,352.0,16.71277074435784,2579.0,9472.0,3097.0,108901.0,9.207067061495929,9.68722116381701,90.52341160888804,90.02982291139139,9472.0,108901.0,-99429.0
126,4915.529903641141,4561.0,-354.52990364114066,-7.212445262076941,2156.97785608686,2198.0,41.0221439131401,1.9018342630351122,158641.492240272,158955.0,313.5077597280033,4561.0,0.0,2198.0,0.0,2.9662731595647562,2.752332331607468,1.301626812512437,1.3263815972096504,95034.8085358359,91936.0,-3098.808535835895,-3.2607089797707025,47741.918682737494,50867.0,3125.0813172625058,6.545780738369175,289.2727814266109,263.0,-26.27278142661089,4561.0,87375.0,2198.0,48669.0,66.42724933655508,64.26125005242336,33.37055532602959,35.554918708847666,87375.0,48669.0,38706.0
127,5465.718522679456,5527.0,61.28147732054367,1.121197095427843,2777.4563809299134,2794.0,16.543619070086606,0.5956392036856283,171914.82509639062,171837.0,-77.82509639061755,5527.0,0.0,2794.0,0.0,3.033847246683165,3.067862653892694,1.5416780719867633,1.5508609109781415,87184.32941537937,87685.0,500.6705846206314,0.5742667151056997,71060.75093238831,70533.0,-527.7509323883132,-0.742675704187884,395.9196522323182,423.0,27.080347767681815,5527.0,82158.0,2794.0,67739.0,54.95699687683472,55.272596617520065,44.793433559034746,44.46076361092025,82158.0,67739.0,14419.0
128,5925.441535470965,5393.0,-532.4415354709654,-8.985685408988614,2881.5975291627883,2457.0,-424.5975291627883,-14.734796406011277,196803.96093536622,197761.0,957.0390646337764,5393.0,0.0,2457.0,0.0,2.8818699074811005,2.6229141436985377,1.4014802365451207,1.194974977019712,126776.49767140893,121731.0,-5045.497671408928,-3.9798367710759104,56951.18084593408,62068.0,5116.819154065917,8.984570781610444,458.32148265698925,387.0,-71.32148265698925,5393.0,116338.0,2457.0,59611.0,68.83069162227798,66.0913424473087,30.920472156371318,33.698543863268654,116338.0,59611.0,56727.0
129,6943.975918154194,6662.0,-281.975918154194,-4.060727189692604,4503.815927109996,4485.0,-18.815927109995755,-0.4177774450491262,236456.2081547358,236757.0,300.7918452642043,6662.0,0.0,4485.0,0.0,2.801074576511147,2.687330579579192,1.81675807050713,1.8091680650574415,115223.56765699809,114395.0,-828.567656998086,-0.7190956449678748,109442.53237586678,110286.0,843.4676241332199,0.7706945424439149,638.8999671351339,624.0,-14.89996713513392,6662.0,107733.0,4485.0,105801.0,51.141149844432256,50.77339606311444,48.57527901105914,48.94964603537427,107733.0,105801.0,1932.0
130,6813.378744166313,6205.0,-608.3787441663126,-8.929178415147007,3440.9419161899045,3039.0,-401.94191618990453,-11.681159577229012,239339.67933964377,240350.0,1010.3206603562285,6205.0,0.0,3039.0,0.0,2.729784667967304,2.486037324615175,1.3786156382725163,1.2175773456092693,153981.5892826114,147166.0,-6815.589282611414,-4.426236483442423,69736.15215954462,76603.0,6866.847840455375,9.846898097768827,487.25855784396117,436.0,-51.25855784396117,6205.0,140961.0,3039.0,73564.0,68.67892744702901,65.63903570393167,31.10374530431731,34.166499409023,140961.0,73564.0,67397.0
131,3180.5963842636434,3135.0,-45.59638426364336,-1.4335797050275407,5260.173631203318,5000.0,-260.1736312033181,-4.9461034833521405,195535.229984533,195841.0,305.7700154669874,3135.0,0.0,5000.0,0.0,1.5592993216180548,1.5369455230027063,2.5788198764576804,2.45126877671883,50341.13345832005,46733.0,-3608.1334583200514,-7.167366347258362,142007.0878358186,145665.0,3657.9121641814127,2.5758659091794813,426.77870586136123,377.0,-49.77870586136123,3135.0,43598.0,5000.0,140665.0,26.11393254224876,24.242251329269873,73.66468050100822,75.56218389313966,43598.0,140665.0,-97067.0
132,4104.937691853372,3926.0,-178.9376918533717,-4.3590842367349465,2263.337883750716,2197.0,-66.33788375071617,-2.9309757163072616,178313.7244243959,178559.0,245.27557560408604,3926.0,0.0,2197.0,0.0,2.2227058900452517,2.12581626796331,1.225532474063913,1.1896124148536402,71451.71671893576,69060.0,-2391.716718935757,-3.347318761204679,80009.19743296849,82422.0,2412.802567031511,3.015656505057373,299.08584809575405,278.0,-21.085848095754045,3926.0,65134.0,2197.0,80225.0,47.08204844421176,45.506062203479175,52.720873374386194,54.31075382182393,65134.0,80225.0,-15091.0
133,8625.802462953328,8581.0,-44.80246295332836,-0.5194005212355484,5481.4601475053505,5186.0,-295.4601475053505,-5.390172318224669,254975.73738954132,255316.0,340.2626104586816,8581.0,0.0,5186.0,0.0,3.2056289185691136,3.188978865257188,2.0370889827693874,1.9272863763225474,125048.37836560445,128450.0,3401.6216343955457,2.7202444996529347,122102.1978853526,118794.0,-3308.1978853525943,-2.7093680070024737,912.4237490429514,819.0,-93.42374904295139,8581.0,119869.0,5186.0,113608.0,50.40992746423467,51.78120074335955,49.222253171715494,47.888641191955266,119869.0,113608.0,6261.0
134,7714.935979463189,7255.0,-459.93597946318914,-5.961630539611967,9209.720926248141,9552.0,342.27907375185896,3.7164977798224847,294153.3430942887,294271.0,117.65690571127925,7255.0,0.0,9552.0,0.0,2.480064800295485,2.332212499758903,2.9605825311491465,3.070612515189117,74750.31960166765,69475.0,-5275.319601667652,-7.057253574003397,216359.55955833776,221676.0,5316.440441662242,2.457224655344499,1365.1208399946045,1324.0,-41.12083999460447,7255.0,62220.0,9552.0,212124.0,25.557849252643013,23.754167022822465,73.9754028748911,75.79314471322334,62220.0,212124.0,-149904.0
135,1757.186928750302,1921.0,163.81307124969794,9.322461291366455,1449.980404071949,1333.0,-116.9804040719489,-8.06772310463199,129705.83266717775,129659.0,-46.83266717774677,1921.0,0.0,1333.0,0.0,1.3220579843584164,1.4453063281996494,1.0909244423584967,1.0029116790682626,20381.60742117093,21262.0,880.392578829069,4.319544384485501,102034.68899790669,101164.0,-870.6889979066909,-0.8533264583425678,123.70358092237439,114.0,-9.703580922374385,1921.0,19341.0,1333.0,99831.0,16.632615816199554,17.351069038681246,83.26643463188077,82.5559001142484,19341.0,99831.0,-80490.0
137,3256.4092400180966,3037.0,-219.40924001809663,-6.737766166542302,3377.4677217170356,3017.0,-360.4677217170356,-10.672721441547372,152389.12303826486,152969.0,579.8769617351354,3037.0,0.0,3017.0,0.0,2.047759908955369,1.9097866346377568,2.123886306834254,1.897209837570666,43204.14297567748,44349.0,1144.8570243225186,2.649877871589851,103650.4424419152,102512.0,-1138.4424419152056,-1.0983478845767385,427.41458240732027,421.0,-6.4145824073202675,3037.0,41312.0,3017.0,99495.0,29.334299490553825,30.111622601539906,70.37549900321505,69.60253119865293,41312.0,99495.0,-58183.0
138,6349.194026732628,6278.0,-71.19402673262812,-1.1213080972619989,4062.6999003322617,3853.0,-209.69990033226168,-5.161589718086529,204528.1060729351,204809.0,280.8939270648989,6278.0,0.0,3853.0,0.0,2.953937855556261,2.9208151111938214,1.890155345832447,1.7925932818460963,93577.44903446845,90493.0,-3084.4490344684455,-3.2961456700238916,94786.24543116518,97900.0,3113.754568834818,3.2850278589165782,608.3055343663727,579.0,-29.30553436637274,6278.0,84215.0,3853.0,94047.0,49.51921397586332,47.88698854856804,50.15888355479393,51.806616853290436,84215.0,94047.0,-9832.0
139,3364.128846869618,3099.0,-265.128846869618,-7.881055064710886,5690.55350569034,5769.0,78.44649430966001,1.37853891069149,190367.31764744004,190554.0,186.68235255996115,3099.0,0.0,5769.0,0.0,1.6869396791074294,1.5539910340885157,2.8535234355739787,2.892860366459067,36448.13808499932,35633.0,-815.138084999322,-2.236432717354092,155593.13128892193,156461.0,867.8687110780738,0.5577808633894786,461.7306260787591,409.0,-52.73062607875909,3099.0,32534.0,5769.0,150692.0,18.93380263424431,18.51036087749282,80.82634103828093,81.27717490117037,32534.0,150692.0,-118158.0
140,4890.545662865525,5228.0,337.4543371344753,6.9001367208736,3066.269821321758,3352.0,285.7301786782418,9.318494305079579,202953.1845158127,202330.0,-623.1845158126962,5228.0,0.0,3352.0,0.0,2.3187832074655184,2.4787824190412975,1.4538285625725467,1.5893034943814899,75168.36654309298,73941.0,-1227.3665430929832,-1.6328232201099528,121458.65686482484,122648.0,1189.3431351751642,0.9792164394661648,407.976592082181,446.0,38.023407917818986,5228.0,68713.0,3352.0,119296.0,38.14975336518536,37.52683533382394,61.6431887049635,62.24680894257365,68713.0,119296.0,-50583.0
141,9032.457792028417,8600.0,-432.4577920284173,-4.787819683033363,6302.282880120923,7176.0,873.7171198790766,13.863502107070008,324673.25932785065,324232.0,-441.2593278506538,8600.0,0.0,7176.0,0.0,2.6565427260618626,2.5293522505352812,1.8535689984120736,2.110538575562928,139465.51948608656,127962.0,-11503.51948608656,-8.248289274994727,181222.62830597765,192715.0,11492.371694022353,6.341576546731541,798.8522079357936,810.0,11.147792064206442,8600.0,119362.0,7176.0,185539.0,43.38138695688677,39.80316466917792,56.37012641443592,59.94488113049672,119362.0,185539.0,-66177.0
142,7755.309899668783,7185.0,-570.3098996687831,-7.353798971890732,6328.980071456012,6123.0,-205.9800714560124,-3.2545539586226835,310998.7100288752,311775.0,776.2899711247883,7185.0,0.0,6123.0,0.0,2.385639944158502,2.2102047784719594,1.9468812799980353,1.883518978230175,113455.68586874621,121795.0,8339.314131253792,7.3502831236693735,188598.75833656322,180156.0,-8442.758336563216,-4.4765715379189945,757.5557946905901,861.0,103.44420530940988,7185.0,114610.0,6123.0,174033.0,37.467367828469875,40.22132544284903,62.28245853419389,59.49433972233598,114610.0,174033.0,-59423.0
143,5037.864246678886,5691.0,653.135753321114,12.964536584162248,4715.825953866828,4886.0,170.17404613317194,3.608573509665568,224629.3097994543,223806.0,-823.3097994542914,5691.0,0.0,4886.0,0.0,2.1494153785380705,2.428077121634248,2.0120170634674137,2.0846221782296497,74294.02898951963,65900.0,-8394.028989519633,-11.298389794829603,144941.7819675131,153264.0,8322.218032486911,5.741766052215526,594.1890429672785,666.0,71.81095703272149,5691.0,60209.0,4886.0,148378.0,33.79612836715627,29.977710048673977,65.93357684006418,69.71932857207842,60209.0,148378.0,-88169.0
144,6332.739529224149,6768.0,435.260470775851,6.873178168267037,3805.887621816939,3996.0,190.11237818306108,4.995217859120628,244503.3728489589,243878.0,-625.3728489589121,6768.0,0.0,3996.0,0.0,2.4869187051720254,2.657849058678458,1.4946032554790407,1.569261944219728,103508.16592527529,106391.0,2882.834074724713,2.7851271916129705,131720.62273815938,128758.0,-2962.622738159378,-2.2491715242256505,567.2113365653204,647.0,79.78866343467962,6768.0,99623.0,3996.0,124762.0,43.89733749736013,45.11993418039322,55.86211078142097,54.60567609289386,99623.0,124762.0,-25139.0
145,6023.681874692274,5403.0,-620.6818746922736,-10.304028127713531,6656.188114814162,6851.0,194.81188518583804,2.926778537888079,260681.13001049357,261107.0,425.86998950643465,5403.0,0.0,6851.0,0.0,2.20356300814391,1.976507255972871,2.4349443098372343,2.5062097373070773,85711.50266660578,80775.0,-4936.502666605782,-5.759440113665283,182329.86482227535,187190.0,4860.1351777246455,2.6655727422723783,815.6325111188635,892.0,76.36748888113652,5403.0,75372.0,6851.0,180339.0,31.879959482775522,30.043852308104306,67.8166701340398,69.62437280784953,75372.0,180339.0,-104967.0
