COUNTY,2026_HD,Republican_Count,Democrat_Count,Other_Count,Total_Count,Republican_Pct,Democrat_Pct,Other_Pct
TARRANT,92.0,1758,1300,90624,93682,1.876561132341325,1.3876731922888068,96.73576567536986
TARRANT,93.0,2468,984,135211,138663,1.7798547557747921,0.709634148979901,97.5105110952453
TARRANT,94.0,4877,2217,113792,120886,4.034379498039476,1.8339592674089638,94.13166123455156
TARRANT,95.0,864,3372,103240,107476,0.803900405671964,3.1374446388030814,96.05865495552496
TARRANT,96.0,3681,2177,125154,131012,2.8096662901108296,1.6616798461209659,95.52865386376821
TARRANT,97.0,4749,2210,127529,134488,3.5311700672178934,1.6432692879662127,94.8255606448159
TARRANT,98.0,6745,1643,131159,139547,4.8334969580141465,1.1773810974080419,93.98912194457782
TARRANT,99.0,3791,1289,120447,125527,3.0200673958590585,1.0268707130736814,95.95306189106726
TARRANT,101.0,1033,2269,106436,109738,0.9413329931290894,2.0676520439592485,96.99101496291166
TAYLOR,71.0,3402,306,86465,90173,3.772747940070753,0.33934769831324235,95.88790436161601
TERRELL,21.0,26,23,577,626,4.15335463258786,3.6741214057507987,92.17252396166134
TERRY,54.0,149,9,2994,3152,4.727157360406092,0.28553299492385786,94.98730964467005
TERRY,55.0,324,3,2940,3267,9.917355371900827,0.09182736455463728,89.99081726354453
THROCKMORTON,68.0,112,2,1099,1213,9.23330585325639,0.16488046166529266,90.60181368507831
TITUS,9.0,1326,122,16636,18084,7.332448573324486,0.6746295067462951,91.99292191992922
TOM GREEN,72.0,3062,308,69429,72799,4.20610173216665,0.42308273465294854,95.37081553318039
TRAVIS,19.0,2089,1071,59806,62966,3.317663500937014,1.7009179557221359,94.98141854334085
TRAVIS,46.0,760,4672,140593,146025,0.5204588255435713,3.1994521486046907,96.28008902585174
TRAVIS,47.0,2855,5111,142160,150126,1.901735875198167,3.4044735755298885,94.69379054927195
TRAVIS,48.0,2251,7879,146033,156163,1.441442595237028,5.045369261604861,93.5131881431581
TRAVIS,49.0,843,7857,157976,166676,0.5057716767861,4.713936019582903,94.780292303631
TRAVIS,50.0,667,3574,113140,117381,0.5682350635963231,3.044785783048364,96.38697915335531
TRAVIS,51.0,302,3265,125418,128985,0.2341357522192503,2.5313020893902394,97.23456215839052
TRINITY,9.0,1091,72,11160,12323,8.853363628986449,0.5842733100705997,90.56236306094296
TYLER,11.0,1117,51,13716,14884,7.50470303681806,0.34264982531577537,92.15264713786617
UPSHUR,3.0,554,53,10502,11109,4.986947520028806,0.47709064722297234,94.53596183274823
UPSHUR,15.0,38,6,1403,1447,2.626123013130615,0.414651002073255,96.95922598479612
UPSHUR,16.0,945,70,15116,16131,5.858285289194718,0.433947058458868,93.70776765234642
UPSHUR,18.0,61,4,1734,1799,3.3907726514730405,0.22234574763757642,96.38688160088938
UPTON,21.0,261,3,1846,2110,12.369668246445498,0.14218009478672985,87.48815165876778
UVALDE,21.0,465,328,17179,17972,2.5873581126196306,1.8250612063209437,95.58758068105942
VAL VERDE,25.0,350,369,15882,16601,2.1083067285103305,2.2227576652008914,95.66893560628877
VAL VERDE,29.0,88,250,13214,13552,0.6493506493506493,1.844746162927981,97.50590318772137
VAN ZANDT,2.0,2412,104,39408,41924,5.753267817956302,0.24806793244919376,93.9986642495945
VICTORIA,5.0,403,101,15824,16328,2.4681528662420384,0.6185693287604116,96.91327780499755
VICTORIA,6.0,2259,284,39346,41889,5.392823891713816,0.677982286519134,93.92919382176706
WALKER,46.0,838,98,13585,14521,5.77095241374561,0.6748846498175057,93.55416293643688
WALKER,49.0,1352,155,17397,18904,7.151925518408802,0.8199322894625476,92.02814219212866
WALKER,51.0,246,26,5351,5623,4.374888849368665,0.4623866263560377,95.1627245242753
WALLER,128.0,137,36,5161,5334,2.5684289463817023,0.6749156355455568,96.75665541807274
WALLER,129.0,33,5,411,449,7.349665924276169,1.1135857461024499,91.53674832962137
WALLER,130.0,21,8,3956,3985,0.5269761606022585,0.20075282308657463,99.27227101631117
WALLER,133.0,9,76,2060,2145,0.4195804195804196,3.5431235431235435,96.03729603729604
WALLER,137.0,0,6,4473,4479,0.0,0.13395847287340923,99.8660415271266
WALLER,140.0,65,2,1097,1164,5.5841924398625435,0.1718213058419244,94.24398625429554
WALLER,141.0,279,46,4202,4527,6.163021868787276,1.0161254694057875,92.82085266180694
WALLER,142.0,149,9,3215,3373,4.417432552623777,0.26682478505781204,95.31574266231841
WALLER,143.0,238,64,5042,5344,4.453592814371257,1.1976047904191618,94.34880239520959
WALLER,144.0,40,37,2809,2886,1.386001386001386,1.282051282051282,97.33194733194733
WALLER,145.0,216,13,3866,4095,5.274725274725275,0.31746031746031744,94.4078144078144
WALLER,146.0,12,2,274,288,4.166666666666666,0.6944444444444444,95.13888888888889
WALLER,147.0,109,17,4047,4173,2.6120297148334535,0.40738078121255694,96.98058950395398
WALLER,148.0,143,10,1719,1872,7.638888888888889,0.5341880341880342,91.82692307692307
WARD,81.0,355,36,6670,7061,5.02761648491715,0.5098427984704716,94.46254071661238
WASHINGTON,12.0,2297,268,23296,25861,8.882100460152353,1.0363095007926995,90.08159003905494
WEBB,42.0,211,5268,100534,106013,0.1990321941648666,4.969201890334205,94.83176591550094
WEBB,80.0,30,1582,40867,42479,0.07062313142964759,3.724193130723416,96.20518373784694
WHARTON,69.0,1954,195,24314,26463,7.383894494199448,0.7368779049994332,91.87922760080112
WHEELER,12.0,462,4,2954,3420,13.508771929824562,0.11695906432748539,86.37426900584795
WICHITA,69.0,3630,369,76111,80110,4.531269504431407,0.4606166521033579,95.00811384346524
WILBARGER,21.0,342,34,7758,8134,4.204573395623309,0.4179985247110892,95.3774280796656
WILLACY,37.0,36,445,11206,11687,0.30803456832377857,3.807649525113374,95.88431590656285
WILLIAMSON,126.0,117,114,5665,5896,1.9843962008141112,1.9335142469470827,96.0820895522388
WILLIAMSON,127.0,56,50,2009,2115,2.647754137115839,2.3640661938534278,94.98817966903074
WILLIAMSON,128.0,186,97,12087,12370,1.5036378334680678,0.7841552142279709,97.71220695230396
WILLIAMSON,129.0,631,210,12883,13724,4.597784902360828,1.5301661323229379,93.87204896531624
WILLIAMSON,130.0,372,236,16345,16953,2.194301893470182,1.3920839969326964,96.41361410959712
WILLIAMSON,131.0,481,364,19376,20221,2.3787151970723506,1.8001087977844814,95.82117600514317
WILLIAMSON,132.0,175,150,8090,8415,2.0796197266785503,1.7825311942959003,96.13784907902556
WILLIAMSON,133.0,692,288,21139,22119,3.12853203128532,1.3020480130204801,95.5694199556942
WILLIAMSON,134.0,419,382,21292,22093,1.8965283121350656,1.729054451636265,96.37441723622867
WILLIAMSON,135.0,40,23,1449,1512,2.6455026455026456,1.5211640211640212,95.83333333333334
WILLIAMSON,137.0,385,194,14450,15029,2.5617140195621797,1.2908377137534102,96.1474482666844
WILLIAMSON,138.0,557,346,17697,18600,2.9946236559139785,1.8602150537634408,95.14516129032258
WILLIAMSON,139.0,178,237,11533,11948,1.4897890860395047,1.9835955808503516,96.52661533311014
WILLIAMSON,140.0,635,242,16291,17168,3.69874184529357,1.4095992544268405,94.89165890027958
WILLIAMSON,141.0,887,744,39042,40673,2.180807906965309,1.8292233176800332,95.98996877535467
WILLIAMSON,142.0,810,473,33693,34976,2.3158737419945106,1.352355901189387,96.33177035681611
WILLIAMSON,143.0,1067,600,24831,26498,4.026718997660201,2.264321835610235,93.70895916672957
WILLIAMSON,144.0,1460,748,29199,31407,4.648645206482631,2.3816346674308275,92.96972012608654
WILLIAMSON,145.0,650,288,25685,26623,2.44149795289787,1.0817714006685948,96.47673064643354
WILLIAMSON,146.0,932,677,39680,41289,2.25725980285306,1.6396618954200877,96.10307830172685
WILLIAMSON,147.0,660,316,23082,24058,2.743370188710616,1.3134923933826586,95.94313741790673
WILLIAMSON,148.0,163,135,15464,15762,1.0341327242735694,0.8564902931100115,98.10937698261641
WILLIAMSON,149.0,385,188,9167,9740,3.9527720739219716,1.9301848049281316,94.1170431211499
WILLIAMSON,150.0,236,117,7366,7719,3.0573908537375307,1.515740380878352,95.42686876538411
WILSON,31.0,1853,232,37097,39182,4.72921239344597,0.5921086213057016,94.67867898524833
WINKLER,69.0,203,3,3873,4079,4.976709977935768,0.07354743809757293,94.94974258396665
WISE,13.0,1671,101,30693,32465,5.147081472354844,0.3111042661327583,94.5418142615124
WISE,56.0,1293,69,22157,23519,5.497682724605638,0.29337982057060247,94.20893745482375
WOOD,128.0,143,3,2352,2498,5.724579663730984,0.12009607686148918,94.15532425940752
WOOD,142.0,168,7,2846,3021,5.561072492552134,0.23171135385633895,94.20721615359152
WOOD,143.0,520,47,5961,6528,7.965686274509803,0.7199754901960784,91.31433823529412
WOOD,145.0,328,25,3870,4223,7.766990291262135,0.5919962112242482,91.64101349751361
WOOD,146.0,557,27,6286,6870,8.107714701601164,0.39301310043668125,91.49927219796216
WOOD,147.0,436,37,7788,8261,5.277811402977848,0.4478876649316063,94.27430093209055
WOOD,148.0,171,18,3140,3329,5.13667768098528,0.5407029137879243,94.32261940522679
WOOD,150.0,74,2,849,925,8.0,0.21621621621621623,91.78378378378378
YOAKUM,69.0,463,1,3840,4304,10.757434944237918,0.023234200743494422,89.21933085501858
YOUNG,13.0,724,29,8545,9298,7.786620778662077,0.3118950311895031,91.90148419014842
YOUNG,56.0,270,5,2834,3109,8.684464458025088,0.16082341588935348,91.15471212608556
ZAPATA,33.0,10,1209,6988,8207,0.12184720360667724,14.731326916047276,85.14682588034604
ZAVALA,2.0,5,864,6956,7825,0.06389776357827476,11.041533546325878,88.89456869009584
